,Arcade,Venue_ID,Venue_Name,Venue_Distance,Venue_Address,Venue_Latitude,Venue_Longitude,Category_ID,Category_Name,Venue_Rating
110,Marlin Arcade,4ea302c90aaf711180da800a,BFC,995,No Address,38.49214558333333,-90.01850470000002,4bf58dd8d48988d171941735,Event Space,Not Rated
111,Marlin Arcade,4e4eed4118a8af30fd7e3ad8,Bedrock Raceway,1185,No Address,38.484758185639116,-90.01080005534806,4bf58dd8d48988d1f4931735,Racetrack,Not Rated
112,Marlin Arcade,5581ea1f498eab22ee066e11,Rocky Top,1424,1357 Rocky Creek Ct,38.50754165649414,-90.01176452636719,4bf58dd8d48988d11f941735,Nightclub,Not Rated
113,Marlin Arcade,4e4a717aa80997a2dbf1d8f7,The Backroom,1438,No Address,38.50601727713809,-89.99882746619663,4bf58dd8d48988d174941735,Coworking Space,Not Rated
114,Marlin Arcade,54bc58da498e4279525957c0,Belleville Fish & Chicken,1619,925 S Belt W,38.50904484953142,-90.00226996697832,4edd64a0c7ddd24ca188df1a,Fish & Chips Shop,Not Rated
115,PAC-MAN PLAY™ Arcade at Underground Atlanta,4e5bbf817d8b966a15e6a586,Future,3,50 Upper Alabama St SW,33.752527090219395,-84.3901085486779,4bf58dd8d48988d1d0941735,Dessert Shop,Not Rated
116,PAC-MAN PLAY™ Arcade at Underground Atlanta,4e5d1f01a8092f6396804b52,Triple Play,3,50 Upper Alabama St SW,33.752527090219395,-84.3901085486779,4bf58dd8d48988d1f6931735,General Travel,Not Rated
117,PAC-MAN PLAY™ Arcade at Underground Atlanta,4e5bc06d7d8b966a15e6b780,Cajun & Grill Of Underground,3,50 Upper Alabama St SW,33.752527090219395,-84.3901085486779,4bf58dd8d48988d1f6931735,General Travel,Not Rated
118,PAC-MAN PLAY™ Arcade at Underground Atlanta,4f9c2b61e4b0b38d2f671fa2,Best Of Atlanta,17,No Address,33.75249786273951,-84.38989837109844,4bf58dd8d48988d128951735,Gift Shop,Not Rated
119,PAC-MAN PLAY™ Arcade at Underground Atlanta,4e0f525c62843e04afb44989,Skillz,17,No Address,33.752452850341804,-84.39026641845703,4bf58dd8d48988d103951735,Clothing Store,Not Rated
120,PAC-MAN PLAY™ Arcade at Underground Atlanta,4d38c9f9acf1b60c49708418,Southern Candy Company,20,112 Lower Alabama St.,33.75246930686515,-84.38986758144641,4bf58dd8d48988d1d0941735,Dessert Shop,Not Rated
